persistence_tau_times_r,resource_equilibrium_over_K,resource_variance_per_unit_environment_variance,modified_variance,variance_change_percent,cv2_change_percent,consumer_variance_change_percent,resource_mean,modified_resource_mean,consumer_mean,modified_consumer_mean
0.04885273571519389,0.22426666666666667,0.006519093614631891,0.006777478080575153,3.963502922604567,-15.789562632690279,0.7450978324181845,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.051417518276839255,0.22426666666666667,0.006857177314187765,0.007128526237679358,3.957151916287205,-15.794706947807335,0.7452317737397296,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.054116952654646375,0.22426666666666667,0.007212551152724568,0.007497481847105895,3.9504842093729176,-15.800107790407925,0.7453804108437767,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.056958108107376865,0.22426666666666667,0.007586071776968293,0.007885227378448906,3.9434849850599196,-15.805777162101442,0.7455453687980951,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.05994842503189409,0.22426666666666667,0.007978635051407735,0.008292685204936897,3.9361388446229384,-15.811727535855391,0.7457284541983134,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.06309573444801933,0.22426666666666667,0.008391177458257418,0.008720818973935717,3.928429798060251,-15.817971863571179,0.7459316756884604,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.06640827850634841,0.22426666666666667,0.008824677494165186,0.009170634966724909,3.9203412565328,-15.824523582208405,0.7461572668284511,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.06989473207273486,0.22426666666666667,0.009280157054422637,0.009643183437464635,3.9118560269299607,-15.83139661818671,0.7464077115783452,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.07356422544596414,0.22426666666666667,0.009758682793875166,0.010139559919648416,3.902956308942618,-15.838605389756443,0.746685772701694,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.0774263682681127,0.22426666666666667,0.010261367451961347,0.010660906486508841,3.8936236950673386,-15.846164806995445,0.746994523421951,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.08149127469020745,0.22426666666666667,0.010789371127312989,0.011208412949786032,3.8838391740205314,-15.854090269043352,0.747337382706692,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.08576958985908942,0.22426666666666667,0.01134390248509282,0.011783317978957394,3.873583138095693,-15.862397658142458,0.7477181545931133,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.09027251779484574,0.22426666666666667,0.011926219877706812,0.012386910120435784,3.8628353950619365,-15.871103329999803,0.748141072018238,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.0950118507318144,0.22426666666666667,0.012537632356671878,0.013020528693341818,3.851575185269862,-15.880224099931372,0.7486108456651097,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.1,0.22426666666666667,0.013179500550214295,0.013685564535215532,3.8397812047058943,-15.889777224188206,0.7491327183942742,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.10525002852777329,0.22426666666666667,0.013853237377583708,0.014383460567419964,3.827431634819334,-15.899780375796302,0.7497125258906001,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.11077568505097089,0.22426666666666667,0.014560308567053978,0.01511571214597035,3.814504180035727,-15.910251614171045,0.7503567642235698,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.11659144011798317,0.22426666666666667,0.015302232940107538,0.015883867159064598,3.8009761139668807,-15.921209347686782,0.7510726650913568,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.122712523985119,0.22426666666666667,0.016080582419321997,0.016689525827656284,3.7868243354332476,-15.932672288299043,0.7518682796002318,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.1291549665014884,0.22426666666666667,0.01689698171195694,0.017534340159968242,3.7720254355266603,-15.944659397223393,0.7527525715154137,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.13593563908785256,0.22426666666666667,0.01775310761513377,0.01842001300485828,3.756555777062931,-15.957189820578987,0.7537355210135877,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.14307229891937576,0.22426666666666667,0.01865068788177443,0.019348296642389816,3.7403915879000493,-15.970282813800928,0.754828240064942,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.15058363542798409,0.22426666666666667,0.019591499579079616,0.020320990842803838,3.723509069735509,-15.983957653514214,0.7560431006789381,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.15848931924611134,0.22426666666666667,0.020577366863256733,0.02133994031731686,3.705884524136027,-15.99823353544979,0.7573938773570044,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.16681005372000587,0.22426666666666667,0.021610158085430976,0.022407031475775368,3.6874944976993174,-16.013129456863528,0.7588959052116095,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.17556762912750015,0.22426666666666667,0.02269178213418311,0.023524188397187343,3.668315948399181,-16.028664081796652,0.7605662553289205,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.18478497974222913,0.22426666666666667,0.02382418390996563,0.024693367909550765,3.648326435314142,-16.044855587395514,0.7624239290702439,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.1944862438937362,0.22426666666666667,0.025009338815788568,0.025916553665258343,3.627504334089182,-16.061721489387747,0.7644900731270221,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.2046968271807521,0.22426666666666667,0.026249246137100574,0.02719574908775646,3.605829080623013,-16.079278444695333,0.7667882172562868,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.2154434690031884,0.22426666666666667,0.02754592117182499,0.028532969054195757,3.583281445604225,-16.097542029060552,0.7693445367262131,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.22675431258708015,0.22426666666666667,0.028901385959194652,0.029930230167698236,3.5598438426315937,-16.116526487468384,0.7721881415917009,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.2386589786858581,0.22426666666666667,0.03031765844357745,0.03138953946181057,3.535500672744707,-16.136244455076763,0.7753513949861235,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.251188643150958,0.22426666666666667,0.031796739897185226,0.032912881369014504,3.5102387082396547,-16.15670664632586,0.7788702626510657,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.26437611857491,0.22426666666666667,0.03334060041379162,0.03450220277521226,3.4840475186527664,-16.177921509891235,0.782784695922234,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.2782559402207124,0.22426666666666667,0.03495116227483714,0.03615939597338518,3.456919941737957,-16.19989484719221,0.7871390503306319,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.2928644564625237,0.22426666666666667,0.03663028098019336,0.0378862793227502,3.4288526021298837,-16.22262939227478,0.7919825418503335,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.30823992397451433,0.22426666666666667,0.03837972372915763,0.03968457541545678,3.399846480155455,-16.246124351074066,0.7973697426105097,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.32442260791716304,0.22426666666666667,0.04020114513390272,0.04155588655208516,3.3699075329074457,-16.270374898344965,0.8033611175672473,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.34145488738336016,0.22426666666666667,0.04209605994874636,0.04350166733100077,3.3390473691974787,-16.295371630950008,0.8100236031774344,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.35938136638046275,0.22426666666666667,0.0440658126055921,0.045523194166264866,3.3072839793446107,-16.321099976730835,0.8174312285064378,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.37824899063893846,0.22426666666666667,0.04611154336031338,0.047621531565763306,3.274642519880433,-16.347539558896827,0.8256657784013965,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.39810717055349726,0.22426666666666667,0.04823415087853895,0.049797495027176696,3.24115615215137,-16.37466351675737,0.8348174973438205,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.41900791057866693,0.22426666666666667,0.05043425112433129,0.05205161044624826,3.2068669324142984,-16.402437784744382,0.8449858313197556,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.4410059454176737,0.22426666666666667,0.052712132463929445,0.05438406998156955,3.171826749343132,-16.43082033303205,0.8562802034848938,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.4641588833612779,0.22426666666666667,0.05506770696156034,0.056794684384990884,3.1360983028330125,-16.459760374705247,0.8688208175121614,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.4885273571519389,0.22426666666666667,0.057500457927925054,0.059282831889041036,3.099756115594987,-16.48919754636804,0.8827394802693123,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.5141751827683927,0.22426666666666667,0.06000938388699426,0.06184740384464807,3.0628875662430444,-16.5190610713431,0.898180432849971,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.5411695265464637,0.22426666666666667,0.06259293925572744,0.06448674742606723,3.025593929376802,-16.549268917204763,0.9153011759607477,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.5695810810737687,0.22426666666666667,0.06524897218647048,0.06719860586696759,2.9879914045624956,-16.579726962304342,0.9342732722506408,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.599484250318941,0.22426666666666667,0.06797466020470913,0.06998005686325168,2.950212112135886,-16.6103281891699,0.9552831043686316,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.6309573444801932,0.22426666666666667,0.07076644448627077,0.07282744997464574,2.912405029441345,-16.640951926152493,0.9785325634024344,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.6640827850634842,0.22426666666666667,0.07361996385736877,0.07573634407744897,2.8747368365739545,-16.67146316237509,1.0042396379563945,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.6989473207273484,0.22426666666666667,0.0765299898656934,0.07870144616250004,2.837392636033842,-16.70171196481255,1.0326388695988564,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.7356422544596414,0.22426666666666667,0.07949036455640605,0.08171655303079417,2.800576506110275,-16.73153303005066,1.0639816359020449,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.7742636826811271,0.22426666666666667,0.08249394288591146,0.08477449770718004,2.7645118435211335,-16.760745406747844,1.0985362180457203,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
0.8149127469020743,0.22426666666666667,0.08553254200785539,0.08786710266021176,2.7294414471418005,-16.78915242781511,1.1365876062346292,0.22426666666666667,0.24918518518518515,0.4349278222222222,0.4677298216735253
