omega_over_r,consumer_speed_s_m_over_r,resource_variance,modified_variance,variance_change_percent,cv2_change_percent
0.7314104627696095,0.020000000000000004,1.7162511195658577e-5,1.7161508067677103e-5,-0.005844878817784505,-19.0047343518424
0.7486336974391155,0.020000000000000004,1.653487215198147e-5,1.6567353863149905e-5,0.19644367897058146,-18.84088062003382
0.7662625043933785,0.020000000000000004,1.5924723066707504e-5,1.5987450988150495e-5,0.39390274593931185,-18.680938775789148
0.784306434038076,0.020000000000000004,1.5331979747549752e-5,1.5421901097762152e-5,0.5864953625885905,-18.524938756303243
0.8027752616715906,0.020000000000000004,1.4756525632356286e-5,1.4870770191898544e-5,0.7741968698360635,-18.37290053543279
0.821678992780779,0.020000000000000004,1.4198214074620378e-5,1.4334090183656806e-5,0.9569943678994663,-18.224834562001412
0.8410278684614437,0.020000000000000004,1.365687062668359e-5,1.3811860559138598e-5,1.1348861440642066,-18.08074222330798
0.8608323709664462,0.020000000000000004,1.3132295304693407e-5,1.3304050109803182e-5,1.3078810758115678,-17.94061632859264
0.8811032293844675,0.020000000000000004,1.2624264820976081e-5,1.2810598719206263e-5,1.4759980155087948,-17.80444160743786
0.9018514254524916,0.020000000000000004,1.213253477109316e-5,1.2331419186928639e-5,1.6392651625391608,-17.67219521834328
0.9230881995051611,0.020000000000000004,1.1656841764442141e-5,1.186639907357716e-5,1.7977194283810949,-17.5438472630113
0.944825056564228,0.020000000000000004,1.1196905488817144e-5,1.1415402551917584e-5,1.9514057997422896,-17.419361302208735
0.9670737725713995,0.020000000000000004,1.0752430700845067e-5,1.0978272250445535e-5,2.100376704429441,-17.298694869412145
0.989846400767953,0.020000000000000004,1.0323109135643476e-5,1.0554831076991918e-5,2.2446913841911886,-17.181799978805135
1.0131552782245807,0.020000000000000004,9.908621330395009e-6,1.0144884011268536e-5,2.384415278327201,-17.068623624554956
